time,REF_raw,BG,ROI_raw,id,exp_tag,ROI,REF,intensity
28.3116,6871.953,525.238,9190.538,40,glucose_005,8659.73133,6341.1463300000005,0.6043702057070595
28.6655,7033.186,524.491,8842.505,40,glucose_005,8311.69833,6502.37933,0.5948300859619947
29.019399999999997,7906.907,530.235,9235.659,40,glucose_005,8704.85233,7376.10033,0.7066739404825032
29.3733,8533.023,526.753,9334.884,40,glucose_005,8804.07733,8002.216329999999,0.7753985584476941
29.727199999999996,7628.535,527.101,9009.197,40,glucose_005,8478.39033,7097.72833,0.6623135378699206
30.0811,7367.558,522.258,9107.74,40,glucose_005,8576.93333,6836.75133,0.6453757919736417
30.434999999999995,8319.977,530.539,9222.525,40,glucose_005,8691.71833,7789.170330000001,0.7451225342508614
30.788899999999998,7155.512,537.957,8987.405,40,glucose_005,8456.59833,6624.70533,0.6165852359856168
31.1428,7547.93,535.526,9180.558,40,glucose_005,8649.751330000001,7017.12333,0.6680263367216877
31.4966,7663.814,529.842,8936.466,40,glucose_005,8405.65933,7133.00733,0.6598957144347757
0,5319.286,507.893,7533.034,41,glucose_005,7011.96214,4798.21414,0.5060823363417881
0.35389999999999944,6508.619,516.072,7431.216,41,glucose_005,6910.14414,5987.54714,0.6223547991833682
0.7077999999999998,6688.952,519.611,7543.877,41,glucose_005,7022.80514,6167.88014,0.6515511783858453
1.0617,7663.714,518.06,7558.857,41,glucose_005,7037.78514,7142.64214,0.7561307260149962
1.4155999999999995,8274.857,518.984,7479.894,41,glucose_005,6958.82214,7753.78514,0.8116176626017895
1.7694999999999999,7517.381,527.682,7211.158,41,glucose_005,6690.08614,6996.30914,0.7040486846682505
2.1234,7774.429,517.248,7430.325,41,glucose_005,6909.25314,7253.35714,0.7538278130935488
2.4772999999999996,7301,513.747,7375.944,41,glucose_005,6854.87214,6779.92814,0.6990792958769924
2.8312,7121.095,506.531,7567.573,41,glucose_005,7046.50114,6600.02314,0.6995535671444183
3.1851000000000003,7280.595,532.146,7614.198,41,glucose_005,7093.12614,6759.52314,0.7212000248496214
3.5389999999999997,7297.095,532.589,7601.085,41,glucose_005,7080.01314,6776.02314,0.721623943858767
3.8929,7494.143,517.473,7553.724,41,glucose_005,7032.65214,6973.07114,0.7376412971598298
4.2467999999999995,7228.952,511.408,7658.565,41,glucose_005,7137.49314,6707.88014,0.720166620999074
4.6007,7546.929,523.71,7588.525,41,glucose_005,7067.45314,7025.85714,0.746903067737391
4.954599999999999,7595.19,522.532,7566.065,41,glucose_005,7044.99314,7074.11814,0.7496436623003935
5.3085,7505.095,523.151,7383.924,41,glucose_005,6862.85214,6984.02314,0.7209618799792211
5.6624,7744.571,510.716,7410.947,41,glucose_005,6889.87514,7223.49914,0.7486192110090146
