time,BG,ROI_raw,REF_raw,id,exp_tag,ROI,REF,intensity
14.8636,995.482,7886.1,2082.027,4,glucose_2,6890.51076,1086.43776,0.506269765
15.2175,996.341,7742.975,2083.952,4,glucose_2,6747.38576,1088.36276,0.496632273
15.5714,997.777,9985.45,2083.68,4,glucose_2,8989.86076,1088.09076,0.661521269
15.9253,990.954,9339.2,2107.671,4,glucose_2,8343.61076,1112.08176,0.62750397
16.2792,997.417,8685.025,2074.412,4,glucose_2,7689.43576,1078.82276,0.561009607
16.6331,982.654,9146.75,2062.548,4,glucose_2,8151.16076,1066.95876,0.588156386
16.987,1002.484,9351.225,2082.521,4,glucose_2,8355.63576,1086.93176,0.614196735
17.3409,991.557,9025.525,2084.761,4,glucose_2,8029.93576,1089.17176,0.59147197
17.6948,992.909,8786.85,2093.301,4,glucose_2,7791.26076,1097.71176,0.578391339
18.0487,980.701,8774,2090.905,4,glucose_2,7778.41076,1095.31576,0.576177022
18.4026,995.585,9144.925,2088.874,4,glucose_2,8149.33576,1093.28476,0.602533545
18.7564,1012.628,10210.075,2099.282,4,glucose_2,9214.48576,1103.69276,0.68777284
19.1103,1005.588,10069.325,2092.454,4,glucose_2,9073.73576,1096.86476,0.673077288
19.4642,1007.769,9326.35,2100.092,4,glucose_2,8330.76076,1104.50276,0.622267606
19.8181,1009.23,9998.9,2064.146,4,glucose_2,9003.31076,1068.55676,0.650617232
20.172,986.105,7649.6,2059.114,4,glucose_2,6654.01076,1063.52476,0.478582516
20.5259,1003.382,9445.675,2086.955,4,glucose_2,8450.08576,1091.36576,0.62367332
20.8798,988.473,8121.375,2092.569,4,glucose_2,7125.78576,1096.97976,0.528636445
21.2337,994.776,8749.725,2076.139,4,glucose_2,7754.13576,1080.54976,0.566635652
21.5876,983.442,6699.95,2068.775,4,glucose_2,5704.36076,1073.18576,0.414006929
21.9415,986.004,8469.525,2059.871,4,glucose_2,7473.93576,1064.28176,0.537937357
22.2954,992.829,9539.625,2049.591,4,glucose_2,8544.03576,1054.00176,0.609017985
22.6493,1010.259,8083.475,2086.916,4,glucose_2,7087.88576,1091.32676,0.523115078
23.0032,994.93,8550.225,2074.035,4,glucose_2,7554.63576,1078.44576,0.550982192
23.3571,991.671,7215.4,2080.133,4,glucose_2,6219.81076,1084.54376,0.456194428
23.711,992.657,8609,2093.364,4,glucose_2,7613.41076,1097.77476,0.56522092
24.0649,982.933,9036.6,2053.316,4,glucose_2,8041.01076,1057.72676,0.575188057
24.4188,984.425,9485.45,2050.331,4,glucose_2,8489.86076,1054.74176,0.605581269
24.7727,994.708,8948.3,2073.85,4,glucose_2,7952.71076,1078.26076,0.579915495
25.1265,1009.122,7899.9,2064.883,4,glucose_2,6904.31076,1069.29376,0.499278756
25.4804,994.982,9093.9,2066.14,4,glucose_2,8098.31076,1070.55076,0.58631017
25.8343,982.609,8730,2068.261,4,glucose_2,7734.41076,1072.67176,0.561073562
26.1882,985.299,8119.275,2070.964,4,glucose_2,7123.68576,1075.37476,0.518072235
26.5421,984.562,7669.975,2049.686,4,glucose_2,6674.38576,1054.09676,0.475792407
26.896,987.566,8639.125,2084.659,4,glucose_2,7643.53576,1089.06976,0.562957651
27.2499,994.471,8708.2,2054.038,4,glucose_2,7712.61076,1058.44876,0.552073597
27.6038,993.949,8756.1,2058.832,4,glucose_2,7760.51076,1063.24276,0.558018329
27.9577,1004.845,9306.35,2066.212,4,glucose_2,8310.76076,1070.62276,0.601731819
28.3116,987.524,8889.825,2075.932,4,glucose_2,7894.23576,1080.34276,0.576762988
28.6655,977.338,8868.575,2048.385,4,glucose_2,7872.98576,1052.79576,0.560543496
29.0194,997.389,8096.15,2068.043,4,glucose_2,7100.56076,1072.45376,0.51498781
29.3733,997.2,8697.1,2059.636,4,glucose_2,7701.51076,1064.04676,0.554194696
29.7272,984.734,9009.275,2062.854,4,glucose_2,8013.68576,1067.26476,0.578402555
30.0811,980.913,9513.075,2056.449,4,glucose_2,8517.48576,1060.85976,0.611075845
30.435,981.56,9816.9,2050.789,4,glucose_2,8821.31076,1055.19976,0.629496805
30.7889,999.444,9558.7,2042.609,4,glucose_2,8563.11076,1047.01976,0.606334339
31.1428,973.842,8943.15,2068.865,4,glucose_2,7947.56076,1073.27576,0.576860634
31.4966,1006.524,8864.7,2061.169,4,glucose_2,7869.11076,1065.57976,0.56707088
0,999.623,7610.75,1563.738,5,glucose_2,6628.21864,581.20664,0.360825104
0.3539,988.665,9942.425,1585.158,5,glucose_2,8959.89364,602.62664,0.505732116
0.7078,984.969,10742.425,1603.408,5,glucose_2,9759.89364,620.87664,0.567570426
1.0617,988.222,10798.95,1594.817,5,glucose_2,9816.41864,612.28564,0.562958652
1.4156,981.117,9191.825,1575.036,5,glucose_2,8209.29364,592.50464,0.455582359
1.7695,986.312,9865.05,1600.294,5,glucose_2,8882.51864,617.76264,0.513957397
2.1234,976.216,9594.975,1578.063,5,glucose_2,8612.44364,595.53164,0.480397331
2.4773,970.165,11131.975,1567.893,5,glucose_2,10149.44364,585.36164,0.55646243
2.8312,986.656,10692.6,1585.837,5,glucose_2,9710.06864,603.30564,0.548692518
3.1851,980.415,9923.4,1563.538,5,glucose_2,8940.86864,581.00664,0.486553009
3.539,976.117,10666.925,1569.421,5,glucose_2,9684.39364,586.88964,0.532351191
3.8929,981.588,9968.6,1594.02,5,glucose_2,8986.06864,611.48864,0.514668369
4.2468,988.837,10254.875,1580.396,5,glucose_2,9272.34364,597.86464,0.519232347
4.6007,987.451,10643.675,1584.155,5,glucose_2,9661.14364,601.62364,0.544405852
4.9546,975.639,10195.575,1560.046,5,glucose_2,9213.04364,577.51464,0.498351167
5.3085,980.004,10334.65,1571.726,5,glucose_2,9352.11864,589.19464,0.516105097
5.6624,978.811,10248.4,1577.105,5,glucose_2,9265.86864,594.57364,0.516013594
6.0162,969.055,8861.55,1550.6,5,glucose_2,7879.01864,568.06864,0.419220292
6.3701,987.873,9000.075,1569.841,5,glucose_2,8017.54364,587.30964,0.441039833
6.724,976.719,9622,1566.476,5,glucose_2,8639.46864,583.94464,0.472528559
7.0779,982.153,9398.45,1567.298,5,glucose_2,8415.91864,584.76664,0.460949629
7.4318,981.867,9296.3,1564.09,5,glucose_2,8313.76864,581.55864,0.452856702
7.7857,982.849,9339.625,1542.64,5,glucose_2,8357.09364,560.10864,0.438426598
8.1396,983.114,9541.325,1566.084,5,glucose_2,8558.79364,583.55264,0.467801862
8.4935,979.892,9160.675,1546.481,5,glucose_2,8178.14364,563.94964,0.431980767
8.8474,973.676,9677.45,1560.429,5,glucose_2,8694.91864,577.89764,0.470636707
9.2013,989.419,11134.025,1585,5,glucose_2,10151.49364,602.46864,0.57284054
9.5552,984.89,11581.15,1559.941,5,glucose_2,10598.61864,577.40964,0.573195337
9.9091,983.401,9527.6,1566.948,5,glucose_2,8545.06864,584.41664,0.467743199
10.263,980.928,9714.6,1568.483,5,glucose_2,8732.06864,585.95164,0.479234713
10.6169,970.935,10232.6,1582.159,5,glucose_2,9250.06864,599.62764,0.519512441
10.9708,980.66,10245.175,1555.657,5,glucose_2,9262.64364,573.12564,0.497226363
11.3247,971.807,10540.425,1562.589,5,glucose_2,9557.89364,580.05764,0.519281317
11.6786,984.621,10518.2,1590.718,5,glucose_2,9535.66864,608.18664,0.543197022
12.0325,997.395,10173.55,1574.146,5,glucose_2,9191.01864,591.61464,0.509297932
12.3863,979.726,10379.55,1567.912,5,glucose_2,9397.01864,585.38064,0.51522603
12.7402,979.049,11237.725,1565.757,5,glucose_2,10255.19364,583.22564,0.560208671
13.0941,987.387,9460.95,1557.409,5,glucose_2,8478.41864,574.87764,0.456519809
13.448,991.958,10549.35,1557.231,5,glucose_2,9566.81864,574.69964,0.514965126
13.8019,976.012,9980.75,1571.134,5,glucose_2,8998.21864,588.60264,0.496075867
14.1558,995.54,9648.85,1580.468,5,glucose_2,8666.31864,597.93664,0.485354625
14.5097,982.616,9717,1569.646,5,glucose_2,8734.46864,587.11464,0.480317879
14.8636,984.783,9392.8,1562.521,5,glucose_2,8410.26864,579.98964,0.45687717
15.2175,979.145,9993.125,1582.477,5,glucose_2,9010.59364,599.94564,0.506331164
15.5714,980.766,10898.6,1560.296,5,glucose_2,9916.06864,577.76464,0.536611328
15.9253,981.901,9102.35,1555.875,5,glucose_2,8119.81864,573.34364,0.436044368
16.2792,972.942,10420.125,1559.044,5,glucose_2,9437.59364,576.51264,0.509611782
16.6331,985.525,11400.5,1563.295,5,glucose_2,10417.96864,580.76364,0.566698179
16.987,988.904,10360.425,1567.819,5,glucose_2,9377.89364,585.28764,0.514095744
17.3409,982.94,8986.625,1555.885,5,glucose_2,8004.09364,573.35364,0.429837288
17.6948,972.804,10359.15,1561.6,5,glucose_2,9376.61864,579.06864,0.508564044
18.0487,978.6,11218,1559.06,5,glucose_2,10235.46864,576.52864,0.552710826
18.4026,992.822,10410.225,1542.854,5,glucose_2,9427.69364,560.32264,0.494780967
18.7564,971.072,10089.8,1548.625,5,glucose_2,9107.26864,566.09364,0.482887292
19.1103,986.078,9479.5,1536.271,5,glucose_2,8496.96864,553.73964,0.440695872
19.4642,999.674,9634.45,1573.422,5,glucose_2,8651.91864,590.89064,0.478838311
19.8181,982.717,9524.3,1538.568,5,glucose_2,8541.76864,556.03664,0.444857142
20.172,982.866,10163.4,1547.935,5,glucose_2,9180.86864,565.40364,0.486196386
20.5259,988.394,9229.225,1562.032,5,glucose_2,8246.69364,579.50064,0.447613456
20.8798,982.751,9710.05,1553.417,5,glucose_2,8727.51864,570.88564,0.466669327
21.2337,996.792,9294.525,1558.699,5,glucose_2,8311.99364,576.16764,0.448562969
21.5876,974.844,9877.3,1545.316,5,glucose_2,8894.76864,562.78464,0.468863306
21.9415,989.962,9366.85,1560.205,5,glucose_2,8384.31864,577.67364,0.453648708
22.2954,981.05,8761.825,1552.134,5,glucose_2,7779.29364,569.60264,0.415031931
22.6493,980.537,9392.4,1538.558,5,glucose_2,8409.86864,556.02664,0.437979885
23.0032,990.862,10148.725,1554.778,5,glucose_2,9166.19364,572.24664,0.491294194
23.3571,976.48,10400.225,1548.514,5,glucose_2,9417.69364,565.98264,0.499248791
23.711,962.124,9068.5,1533.288,5,glucose_2,8085.96864,550.75664,0.417120128
24.0649,960.469,8881.7,1537.456,5,glucose_2,7899.16864,554.92464,0.41056767
24.4188,973.876,8896.3,1542.401,5,glucose_2,7913.76864,559.86964,0.4149919
24.7727,975.54,11770.85,1531.845,5,glucose_2,10788.31864,549.31364,0.555064563
25.1265,968.929,10007.525,1550.407,5,glucose_2,9024.99364,567.87564,0.480031235
25.4804,972.759,11360.15,1558.87,5,glucose_2,10377.61864,576.33864,0.560202184
25.8343,975.276,9137.025,1574.387,5,glucose_2,8154.49364,591.85564,0.452045491
26.1882,978.837,10501.05,1572.609,5,glucose_2,9518.51864,590.07764,0.526075257
26.5421,977.182,10764.2,1549.522,5,glucose_2,9781.66864,566.99064,0.51946727
26.896,979.357,9150.925,1542.474,5,glucose_2,8168.39364,559.94264,0.428400089
27.2499,976.232,10567.175,1542.282,5,glucose_2,9584.64364,559.75064,0.502504462
27.6038,980.754,11306.45,1543.005,5,glucose_2,10323.91864,560.47364,0.541962351
27.9577,978.115,10853.55,1545.045,5,glucose_2,9871.01864,562.51364,0.52007309
28.3116,978.915,11511.95,1551.659,5,glucose_2,10529.41864,569.12764,0.561284984
28.6655,983.596,9685.175,1544.114,5,glucose_2,8702.64364,561.58264,0.457756192
29.0194,988.945,9382.5,1547.499,5,glucose_2,8399.96864,564.96764,0.444498798
29.3733,992.192,10308.575,1576.986,5,glucose_2,9326.04364,594.45464,0.519260776
29.7272,990.082,9845.025,1555.277,5,glucose_2,8862.49364,572.74564,0.475430546
30.0811,993.951,9322.3,1547.349,5,glucose_2,8339.76864,564.81764,0.441196042
30.435,980.561,10614.9,1548.906,5,glucose_2,9632.36864,566.37464,0.510982759
30.7889,987.619,9167.475,1541.596,5,glucose_2,8184.94364,559.06464,0.428594971
31.1428,995.458,10395.125,1556.176,5,glucose_2,9412.59364,573.64464,0.505733361
31.4966,989.518,10707.525,1550.99,5,glucose_2,9724.99364,568.45864,0.51779464
0,979.189,5985.756,2075.81,6,glucose_2,5010.17136,1100.22536,0.467235327
0.3539,976.52,7124.022,2086.035,6,glucose_2,6148.43736,1110.45036,0.578715804
0.7078,959.75,7445.822,2048.712,6,glucose_2,6470.23736,1073.12736,0.588535848
1.0617,972.958,7108.956,2078.275,6,glucose_2,6133.37136,1102.69036,0.573263485
1.4156,975.78,7437.644,2063.907,6,glucose_2,6462.05936,1088.32236,0.596114843
1.7695,982.527,8827.156,2060.354,6,glucose_2,7851.57136,1084.76936,0.721930571
2.1234,981.904,8505.933,2064.867,6,glucose_2,7530.34836,1089.28236,0.695275585
2.4773,979.403,8503.533,2074.834,6,glucose_2,7527.94836,1099.24936,0.70141378
2.8312,987.039,8830.6,2090.984,6,glucose_2,7855.01536,1115.39936,0.742640911
3.1851,969.283,8843.622,2084.708,6,glucose_2,7868.03736,1109.12336,0.739686524
3.539,970.736,7396.889,2068.44,6,glucose_2,6421.30436,1092.85536,0.594822493
3.8929,986.631,8537.044,2049.023,6,glucose_2,7561.45936,1073.43836,0.687993245
4.2468,965.769,7221.422,2070.474,6,glucose_2,6245.83736,1094.88936,0.579645338
4.6007,977.133,8084.711,2069.382,6,glucose_2,7109.12636,1093.79736,0.659104907
4.9546,962.047,7803.489,2055.75,6,glucose_2,6827.90436,1080.16536,0.62514263
5.3085,982.87,7648.378,2082.322,6,glucose_2,6672.79336,1106.73736,0.625970242
5.6624,972.049,7947.022,2071.316,6,glucose_2,6971.43736,1095.73136,0.647482242
6.0162,970.456,8031.044,2051.494,6,glucose_2,7055.45936,1075.90936,0.643431652
6.3701,965.788,6988.156,2077.664,6,glucose_2,6012.57136,1102.07936,0.561661368
6.724,975.661,8423.067,2067.24,6,glucose_2,7447.48236,1091.65536,0.689122572
7.0779,967.007,7612.289,2051.002,6,glucose_2,6636.70436,1075.41736,0.604965984
7.4318,979.146,7881.378,2054.644,6,glucose_2,6905.79336,1079.05936,0.631626519
7.7857,977.353,8770.289,2063.753,6,glucose_2,7794.70436,1088.16836,0.718947508
8.1396,988.717,9320.622,2065.841,6,glucose_2,8345.03736,1090.25636,0.771184612
8.4935,976.148,7455.8,2043.846,6,glucose_2,6480.21536,1068.26136,0.586770673
8.8474,964.265,7116.022,2014.556,6,glucose_2,6140.43736,1038.97136,0.540759705
9.2013,966.025,8436.044,2043.272,6,glucose_2,7460.45936,1067.68736,0.67516685
9.5552,967.077,8114.044,2040.397,6,glucose_2,7138.45936,1064.81236,0.644286477
9.9091,963.667,7889.333,2037.649,6,glucose_2,6913.74836,1062.06436,0.622394641
10.263,963.106,7444.689,2063.751,6,glucose_2,6469.10436,1088.16636,0.596679193
10.6169,979.36,9571.333,2027.418,6,glucose_2,8595.74836,1051.83336,0.766358669
10.9708,965.411,7897.422,2034.646,6,glucose_2,6921.83736,1059.06136,0.621360948
11.3247,972.381,8394.511,2029.407,6,glucose_2,7418.92636,1053.82236,0.662689227
11.6786,967.693,7926.356,2049.333,6,glucose_2,6950.77136,1073.74836,0.632611318
12.0325,981.694,7843.333,2029.943,6,glucose_2,6867.74836,1054.35836,0.613767744
12.3863,983.809,8365.911,2061.72,6,glucose_2,7390.32636,1086.13536,0.68037604
12.7402,979.256,8266.822,2048.416,6,glucose_2,7291.23736,1072.83136,0.663031463
13.0941,974.222,9827.956,2041.749,6,glucose_2,8852.37136,1066.16436,0.79999123
13.448,983.046,7958.8,2054.69,6,glucose_2,6983.21536,1079.10536,0.638735018
13.8019,979.356,8359.511,2055.222,6,glucose_2,7383.92636,1079.63736,0.675719889
14.1558,970.282,7119.356,2016.916,6,glucose_2,6143.77136,1041.33136,0.542282305
14.5097,973.822,8361.067,2036.365,6,glucose_2,7385.48236,1060.78036,0.664057638
14.8636,985.216,7867.778,2038.111,6,glucose_2,6892.19336,1062.52636,0.620724099
15.2175,974.947,8619.2,2033.261,6,glucose_2,7643.61536,1057.67636,0.685256341
15.5714,984.55,7491.889,2042.796,6,glucose_2,6516.30436,1067.21136,0.589458509
15.9253,970.065,8460.511,2018.144,6,glucose_2,7484.92636,1042.55936,0.661438948
16.2792,987.138,9394.689,2016.835,6,glucose_2,8419.10436,1041.25036,0.74305763
16.6331,982.69,8546.356,2047.091,6,glucose_2,7570.77136,1071.50636,0.687600723
16.987,980.093,8184.8,2004.661,6,glucose_2,7209.21536,1029.07636,0.628835486
17.3409,970.243,8338.978,2023.443,6,glucose_2,7363.39336,1047.85836,0.65400644
17.6948,995.542,7108.4,2019.36,6,glucose_2,6132.81536,1043.77536,0.542585734
18.0487,969.999,7661.844,2005.512,6,glucose_2,6686.25936,1029.92736,0.583702099
18.4026,977.987,7507.533,2014.995,6,glucose_2,6531.94836,1039.41036,0.575481311
18.7564,975.338,8301.911,2055.938,6,glucose_2,7326.32636,1080.35336,0.670893414
19.1103,976.386,7724.178,2029.273,6,glucose_2,6748.59336,1053.68836,0.602735656
19.4642,958.927,7880.844,2034.236,6,glucose_2,6905.25936,1058.65136,0.619632796
19.8181,965.168,8603.422,2009.798,6,glucose_2,7627.83736,1034.21336,0.668671801
20.172,983.538,6762.222,2007.876,6,glucose_2,5786.63736,1032.29136,0.50632573299999994
20.5259,978.417,6946.289,2015.752,6,glucose_2,5970.70436,1040.16736,0.526417393
20.8798,981.963,8144.178,2041.589,6,glucose_2,7168.59336,1066.00436,0.64773053
21.2337,963.775,7866.422,2036.884,6,glucose_2,6890.83736,1061.29936,0.619885307
21.5876,974.893,8579.044,2012.663,6,glucose_2,7603.45936,1037.07836,0.668381225
21.9415,967.721,8136.422,2022.144,6,glucose_2,7160.83736,1046.55936,0.635227245
22.2954,969.828,8301.178,2030.834,6,glucose_2,7325.59336,1055.24936,0.655238407
22.6493,972.446,7387.978,2006.397,6,glucose_2,6412.39336,1030.81236,0.560274961
23.0032,992.911,7717.822,2028.931,6,glucose_2,6742.23736,1053.34636,0.601972535
23.3571,993.665,7557.178,2003.861,6,glucose_2,6581.59336,1028.27636,0.573643845
23.711,969.31,7223.378,1996.221,6,glucose_2,6247.79336,1020.63636,0.540504276
24.0649,963.398,7997.222,1998.11,6,glucose_2,7021.63736,1022.52536,0.608574744
24.4188,995.966,8889.222,2024.851,6,glucose_2,7913.63736,1049.26636,0.703822806
24.7727,962.614,8064.956,2006.665,6,glucose_2,7089.37136,1031.08036,0.619586122
25.1265,997.259,7267.4,1993.212,6,glucose_2,6291.81536,1017.62736,0.542707952
25.4804,987.505,7246.244,1971.687,6,glucose_2,6270.65936,996.10236,0.529442279
25.8343,969.146,6743.178,1999.578,6,glucose_2,5767.59336,1023.99336,0.500602731
26.1882,962.816,7184.044,1985.492,6,glucose_2,6208.45936,1009.90736,0.531455396
26.5421,976.746,8513.844,2010.11,6,glucose_2,7538.25936,1034.52536,0.661018566
26.896,982.801,7559.778,2010.589,6,glucose_2,6584.19336,1035.00436,0.577625286
27.2499,969.399,7472.511,2011.969,6,glucose_2,6496.92636,1036.38436,0.570729388
27.6038,988.495,7234,1981.663,6,glucose_2,6258.41536,1006.07836,0.533700527
27.9577,977.34,7275.067,2006.786,6,glucose_2,6299.48236,1031.20136,0.550617211
28.3116,986.768,7401.489,1987.436,6,glucose_2,6425.90436,1011.85136,0.551127927
28.6655,971.339,7852.844,1979.261,6,glucose_2,6877.25936,1003.67636,0.58507365
29.0194,989.972,7456.578,1983.835,6,glucose_2,6480.99336,1008.25036,0.553874541
29.3733,991.185,6853.244,1992.728,6,glucose_2,5877.65936,1017.14336,0.506743308
29.7272,956.953,8123.911,1990.887,6,glucose_2,7148.32636,1015.30236,0.615178585
30.0811,965.284,7886.378,1972.807,6,glucose_2,6910.79336,997.22236,0.584145931
30.435,972.441,7288.711,2016.657,6,glucose_2,6313.12636,1041.07236,0.557091894
30.7889,982.331,7399.844,2004.504,6,glucose_2,6424.25936,1028.91936,0.560280936
31.1428,979.165,7407,1972.998,6,glucose_2,6431.41536,997.41336,0.543729856
31.4966,985.966,7363.6,1986.55,6,glucose_2,6388.01536,1010.96536,0.547398581
0,995.991,7651.045,2792.397,7,glucose_2,6671.05032,1812.40232,0.533461583
0.3539,990.218,7834.795,2803.184,7,glucose_2,6854.80032,1823.18932,0.55141795
0.7078,966.898,9110.886,2853.925,7,glucose_2,8130.89132,1873.93032,0.672273384
1.0617,991.437,9538.477,2852.89,7,glucose_2,8558.48232,1872.89532,0.707236369
1.4156,988.256,9548,2833.688,7,glucose_2,8568.00532,1853.69332,0.700764246
1.7695,987.03,8785.159,2777.387,7,glucose_2,7805.16432,1797.39232,0.618983761
2.1234,994.209,10339.932,2792.663,7,glucose_2,9359.9373200000009,1812.66832,0.748592736
2.4773,981.514,9455.136,2827.148,7,glucose_2,8475.14132,1847.15332,0.690723476
2.8312,968.614,9700.455,2812.823,7,glucose_2,8720.46032,1832.82832,0.705205223
3.1851,961.782,8952.25,2807.206,7,glucose_2,7972.25532,1827.21132,0.642723678
3.539,976.13,8613.182,2805.409,7,glucose_2,7633.18732,1825.41432,0.614782783
3.8929,991.794,8461.045,2792.818,7,glucose_2,7481.05032,1812.82332,0.598373537
4.2468,996.467,8717.818,2816.524,7,glucose_2,7737.82332,1836.52932,0.627004992
4.6007,992.523,10735.045,2826.863,7,glucose_2,9755.05032,1846.86832,0.79491331
4.9546,999.535,8722.318,2792.48,7,glucose_2,7742.32332,1812.48532,0.619156055
5.3085,990.782,9998.136,2793.321,7,glucose_2,9018.14132,1813.32632,0.721518258
5.6624,989.206,9681.841,2812.704,7,glucose_2,8701.84632,1832.70932,0.703654259
6.0162,976.581,9033.909,2793.684,7,glucose_2,8053.91432,1813.68932,0.644501933
6.3701,978.985,8348.705,2789.404,7,glucose_2,7368.71032,1809.40932,0.588278031
6.724,1010.609,9424.977,2825.824,7,glucose_2,8444.98232,1845.82932,0.687772185
7.0779,988.282,7652.841,2796.849,7,glucose_2,6672.84632,1816.85432,0.534915955
7.4318,972.491,9159.341,2814.445,7,glucose_2,8179.34632,1834.45032,0.662031837
7.7857,991.481,8418.159,2768.529,7,glucose_2,7438.16432,1788.53432,0.58697198
8.1396,995.476,8748.568,2791.169,7,glucose_2,7768.57332,1811.17432,0.620805912
8.4935,975.758,9516.205,2800.824,7,glucose_2,8536.21032,1820.82932,0.685786084
8.8474,999.286,9128.523,2797.72,7,glucose_2,8148.52832,1817.72532,0.653524328
9.2013,982.632,11005.773,2810.078,7,glucose_2,10025.77832,1830.08332,0.809549267
9.5552,989.883,8687.614,2776.822,7,glucose_2,7707.61932,1796.82732,0.611055872
9.9091,987.777,9273.523,2784.594,7,glucose_2,8293.52832,1804.59932,0.660350399
10.263,998.857,9153.591,2773.582,7,glucose_2,8173.59632,1793.58732,0.646829819
10.6169,999.49,9370.977,2757.622,7,glucose_2,8390.98232,1777.62732,0.658124177
10.9708,975.596,9182.205,2770.201,7,glucose_2,8202.21032,1790.20632,0.647870657
11.3247,980.138,8729.955,2775.842,7,glucose_2,7749.96032,1795.84732,0.61407754
